
[0057]  [038]  []  []

-Z/6/749/t1	              {ΓΑΛΗΝΟΥ 
-Z/6/783/7	πάντ' ἐϲτί, τὰ δὲ φυλάττοντα τὸν ἔμπροϲθεν ὄγκον ἅμα τῇ ϲκληρό-
-Z/6/783/8	τητι χείρω. καὶ γὰρ δύϲπεπτα πάντα τὰ τοιαῦτα καὶ γεώδη ταῖϲ οὐϲί-
-Z/6/783/9	αιϲ ἐϲτίν, ὡϲ μόλιϲ αἱματοῦϲθαι, δεόμενα ῥωμαλέαϲ δυνάμεωϲ εἰϲ τὴν 
-Z/6/783/10	ἐν τῷ ϲώματι κατεργαϲίαν ἐν τῷ πέττεϲθαί τε κατὰ γαϲτέρα καὶ καθ' 
-Z/6/783/11	ἧπάρ τε καὶ φλέβαϲ αἱματοῦϲθαι. ἀποτυγχάνεται μὲν οὖν ἑκατέρα τῶν 
-Z/6/783/12	ἐνεργειῶν ἐν τοῖϲ ἀϲθενέϲι ϲώμαϲι καὶ γεννᾶται χυμὸϲ ἐκ τῶν τοιούτων 
-Z/6/783/13	ἐδεϲμάτων ὁ καλούμενοϲ ὠμόϲ, ἐφ' ᾧ νόϲοι παντοῖαι ϲυνίϲτανται. ἐπεὶ 
-Z/6/783/14	δὲ καθ' ἕκαϲτον εἶδοϲ καρποῦ πολλή τίϲ ἐϲτιν ἡ διαφορά, προβρέχειν 
-Z/6/783/15	ἀξιῶ ϲε καὶ προέψειν ἐνίοτε τῶν μελλόντων ἐϲθίεϲθαί τινα, πεῖραν 
-Z/6/783/16	ἀϲφαλῆ λαμβάνοντα τῆϲ φύϲεωϲ αὐτῶν. ὁ γοῦν ἐμὸϲ πατήρ, ἐπιμελὴϲ 
-Z/6/784/1	ὢν | περὶ τὰ τοιαῦτα, καὶ ἀμυγδάλαϲ καὶ κάρυα τὰ μεγάλα πολλάκιϲ 
-Z/6/784/2	οὕτωϲ ἐδοκίμαζε. καλοῦϲι δ' ἔνιοι τὰ μὲν τοιαῦτα βαϲιλικά, τὰ δὲ 
-Z/6/784/3	ϲμικρὰ Ποντικὰ καὶ λεπτοκάρυα. τὴν δὲ αὐτὴν βάϲανον ἐποιεῖτο καὶ 
-Z/6/784/4	τῶν βαλάνων, ὡϲαύτωϲ δὲ καὶ τῶν κυάμων καὶ πιϲῶν καὶ λαθύρων 
-Z/6/784/5	καὶ θέρμων ὤχρων τε καὶ δολίχων ἁπάντων τε τῶν τοιούτων ἀπο-
-Z/6/784/6	βρέχων ἢ προέψων, εἶθ' ὁρῶν, εἰϲ ὅϲον ἐξοιδίϲκεται. 
-Z/6/784/7	  περὶ δὲ τῆϲ πτιϲάνηϲ τί δεῖ καὶ λέγειν; ἤδη γὰρ τοῦτό γε καὶ 
-Z/6/784/8	οἱ παῖδεϲ ἴϲαϲιν, ὡϲ ἡ μὲν ὀγκουμένη ταχέωϲ ἀρίϲτη, μοχθηρὰ δ' ἡ 
-Z/6/784/9	χρόνῳ πολλῷ βραχὺν ὄγκον ἴϲχουϲα. τήκεται μὲν γὰρ ἡ προτέρα 
-Z/6/784/10	ῥηθεῖϲα καὶ γίνεται παχὺϲ αὐτῆϲ ὁ χυλόϲ, ἡ δ' ἑτέρα δύϲτηκτόϲ τ' ἐϲτὶ 
-Z/6/784/11	καὶ ϲκληρὰ διαμένει βραχύτατον ἀνιεῖϲα χυλόν.  
-Z/6/784/12	  ἔνια δὲ τῶν Δημητρίων ϲπερμάτων οὐδ' ὅλωϲ ὀγκοῦϲθαι πέφυκεν 
-Z/6/784/13	ἑψόμενα καὶ κεκλήκαϲιν ἀτέραμνα τὰ τοιαῦτα τῶν παλαιῶν Ἑλλήνων 
-Z/6/784/14	ἔνιοι. οὕτωϲ οὖν καὶ τοὺϲ πυροὺϲ ὁ ἐμὸϲ πατὴρ ἐδοκίμαζε καὶ προϲ-
-Z/6/784/15	έτι τῷ πλήθει τῶν ἀλεύρων. οἱ μὲν γὰρ ἀγαθοὶ πλεῖϲτον ἄλευρον, 
-Z/6/784/16	οἱ μοχθηροὶ δ' ὀλίγον ἐργάζονται. 
-Z/6/784/17	  μὴ τοίνυν μηδὲ ϲὺ κατὰ τὸ πάρεργον ἀκούϲῃϲ ὧν λέγω. κοινόϲ 
-Z/6/785/1	τε γὰρ ὁ | λόγοϲ ἐϲτὶν ἁπάντων μὲν ϲπερμάτων, ἁπάντων δὲ καρπῶν, 
-Z/6/785/2	ὅϲουϲ ἀποθέϲθαι δυνατόν, ἐξηταϲμένοϲ τε καὶ κεκριμένοϲ ὑπ' ἐμοῦ τε 
-Z/6/785/3	καὶ τοῦ πατρὸϲ ἐν χρόνῳ πολλῷ μακρᾷ τε πείρᾳ. δῆλον δ' ὅτι τῶν 
-Z/6/785/4	καρπῶν εἰϲ ἀπόθεϲιν ἐπιτηδείουϲ λέγω τοὺϲ πρὶν ϲαπῆναι ξηραινομέ-
-Z/6/785/5	νουϲ. ἔνιοι γὰρ οὐχ ὑπομένουϲι τοῦτο, καθάπερ τὰ μόρα καὶ οἱ καλού-
-Z/6/785/6	μενοι πέπονέϲ τε καὶ οἱ μηλοπέπονεϲ ἔτι τε Περϲικὰ καὶ ὅϲα τούτοιϲ 
-Z/6/785/7	ἐϲτὶ παραπλήϲια· φθάνει γὰρ ϲηπόμενα πρὶν ξηρανθῆναι. 
-Z/6/785/8	  κολοκύνθαϲ γε μὴν εἰϲ λεπτὰ μόρια τέμνοντεϲ ξηραίνουϲιν ἔνιοι 
-Z/6/785/9	καθάπερ γε καὶ τοὺϲ βωλίταϲ ἄλλοι. καὶ γνώριϲμά γε τοῦ μοχθηρὸν 
-Z/6/785/10	εἶναι τὸν μύκητα μέγιϲτον νομίζουϲι τὸ ξηρανθῆναι μὴ δύναϲθαι. 
-Z/6/785/11	  περὶ δὲ τῶν κοκκυμήλων τί δεῖ καὶ λέγειν; οὐδεὶϲ γὰρ ἀγνοεῖ 
-Z/6/785/12	τὴν ἀπόθεϲιν αὐτῶν οὐκ ἐν Δαμαϲκῷ μόνον ἢ κατὰ τὴν Ἰβηρίαν ἀλλὰ 
-Z/6/785/13	καὶ παρ' ἡμῖν γιγνομένην. ὥϲτ' ὀλίγιϲτοι τῶν καρπῶν εἰϲιν οἱ μὴ δυνά-
-Z/6/785/14	μενοι ξηρανθῆναι πλὴν πέπονεϲ, ὡϲ ἔφην, καὶ μηλοπέπονεϲ τά τ' 
-Z/6/785/15	Ἀρμενιακὰ καὶ τὰ Περϲικὰ καὶ πραικόκκια παρὰ Ῥωμαίοιϲ ὀνομαζό-
-Z/6/786/1	μενα. καὶ γὰρ τὰ ϲῦκα ξηρανθέντα δια|μένει καὶ οἱ ϲικυοὶ ταῖϲ κολο-
-Z/6/786/2	κύνθαιϲ ὡϲαύτωϲ. ἀλλὰ καὶ ταῦτα τοῦ χειμῶνοϲ εἰϲ χρείαν ἀγόμενα 
-Z/6/786/3	τὴν αὐτὴν ἐξέταϲιν δέχεται. τὰ μὲν γὰρ ταχέωϲ ἐν ὕδατι βρεχόμενα 
-Z/6/786/4	καὶ χωρὶϲ ἑψήϲεωϲ καὶ ϲὺν ἐκείνῃ κάλλιϲτα τῶν ὁμοειδῶν ἐϲτι, τὰ δ'  
-Z/6/786/5	ἐπὶ πλεῖϲτον χρόνον τοῦτο πάϲχοντα καὶ ϲμικρὸν ἐπιδιδόντα τοῖϲ 
-Z/6/786/6	ὄγκοιϲ μοχθηρὰ πάντ' ἐϲτί. γίγνωϲκε τοίνυν οὐ μόνον εἰϲ πέψιν ἀμείνω 
-Z/6/786/7	τὰ ταχέωϲ οἰδιϲκόμενα τῶν ἐδεϲμάτων, ἀλλὰ καὶ εἰϲ εὐχυμίαν, ἧϲ 
-Z/6/786/8	ἕνεκα τὰ κατὰ τοῦτο τὸ γράμμα λέγεται πάντα. καὶ γὰρ ὅτι βελτίω 
-Z/6/786/9	φύϲει τὰ ταχέωϲ ἐξογκούμενα καὶ διότι πέττεται μᾶλλον, ἀμείνουϲ 
-Z/6/786/10	γεννᾷ χυμούϲ. οὐδὲν γὰρ οὕτωϲ εἰϲ εὐχυμίαν ϲυντελεῖ πᾶϲιν ἐδέϲμα-
-Z/6/786/11	ϲιν, ὡϲ τὸ πεφθῆναι καλῶϲ ἐν τῇ γαϲτρί. καὶ γὰρ τὴν δευτέραν 
-Z/6/786/12	καὶ τρίτην πέψιν ἐπιδέχεται ταῦτα μᾶλλον. ἔμαθεϲ δὲ ὅτι δευτέρα μὲν 
-Z/6/786/13	πέψιϲ ἐν ἥπατί τε καὶ φλεψὶ γίνεται, τρίτη δὲ ἐν ἑκάϲτῳ τῶν τρεφο-
-Z/6/786/14	μένων μορίων, ἧϲ ἕνεκα καὶ τῶν δύο προτέρων δεόμεθα. τρέφεται μὲν 
-Z/6/786/15	γὰρ ὅϲα τρέφεται τῶν τρεφόντων αὐτὰ μεταβαλλομένων τε κατὰ ποι-
-Z/6/787/1	ότητα κἀξομοιουμένων τοῖϲ τρεφομένοιϲ. μεταβάλ|λεται δὲ τὰ προ-
-Z/6/787/2	παραϲκευαϲθέντα καὶ προπεφθέντα τῶν ἀπέπτων μᾶλλον. ἀλλήλαϲ γὰρ 
-Z/6/787/3	αἱ πέψειϲ διαδέχονται, τὴν μὲν τῆϲ γαϲτρὸϲ τὸ ἧπαρ, τὴν δὲ τούτου 
-Z/6/787/4	τὰ τρεφόμενα μόρια. καὶ τοίνυν καὶ προπαραϲκευάζει τοῖϲ μὲν ἐν τῷ 
-Z/6/787/5	ϲώματι μορίοιϲ ἅπαϲι τὴν τροφὴν τὸ ἧπαρ, ἐκείνῳ δ' ἡ γαϲτήρ, ἐκείνῃ 
-Z/6/787/6	δὲ τὸ ϲτόμα καὶ τούτῳ τινὰ μὲν ἕψηϲιϲ, τινὰ δ' ὄπτηϲιϲ ἢ ταγήνιϲιϲ 
-Z/6/787/7	ἤ τιϲ ἁπλῆ βρέξιϲ. ἅπαϲι δὲ τούτοιϲ ἡ διοικοῦϲα φύϲιϲ τὰ τοὺϲ καρ-
-Z/6/787/8	ποὺϲ φέροντα φυτὰ παραϲκευάζει καί τινά γε τῶν ὑπ' αὐτῆϲ γενο-
-Z/6/787/9	μένων οὔθ' ἑψήϲεωϲ οὔτ' ὀπτήϲεωϲ οὔτε βρέξεωϲ οὔτ' ἄλληϲ δεῖται 
-Z/6/787/10	παραϲκευῆϲ. ταῦτα μὲν ἐν τῷ καθόλου χρὴ μεμνῆϲθαι· κοινὰ γὰρ 
-Z/6/787/11	ἁπάντων ἐϲτὶ τῶν ἐϲθιομένων. 
-Z/6/787/12	  Ἐπὶ δὲ τὰ κατὰ μέροϲ ἴωμεν, ὅϲα λέγοντεϲ ἀπελίπομεν. ἐν 
-Z/6/787/13	μὲν οὖν τοῖϲ τῶν ζῴων μορίοιϲ δύϲπεπτά ἐϲτιν ἔντερά τε καὶ γαϲτὴρ 
-Z/6/787/14	καὶ μήτρα καὶ ὦτα καὶ ὀφθαλμοὶ καὶ οὐραῖα, ἐν δὲ τοῖϲ Δημητρίοιϲ  
-Z/6/787/15	ϲπέρμαϲι τὰ πλεῖϲτα, καθάπερ γε καὶ λαχάνων καὶ φυτῶν καὶ τῶν 
-Z/6/787/16	καλουμένων ὡραίων. ἔντερα μὲν οὖν καὶ γαϲτὴρ καὶ μήτρα ϲκληροτέ-
-Z/6/788/1	ραν τε τῶν ϲαρκῶν ἔχει τὴν | οὐϲίαν ἀπεπτοτέραν τε τοϲοῦτον ὅϲον 
-Z/6/788/2	καὶ ϲκληροτέραν ἧττόν τε τῶν ϲαρκῶν τρέφει καὶ ἧττον εὔχυμά ἐϲτιν. 
-Z/6/788/3	  αἱ δ' οὐραὶ καὶ τούτων ἔτι ϲκληρότεραι καὶ τἄλλα ἀνὰ λόγον τῇ 
-Z/6/788/4	ϲκληρότητι κατ' αὐτάϲ ἐϲτι περί τε πέψιν καὶ θρέψιν, πλὴν οὐ περιτ-
-Z/6/788/5	τωματικαὶ διὰ τὴν κίνηϲιν. ὅμοιοι δ' αὐταῖϲ εἰϲιν ἐπὶ τῶν πτηνῶν 
-Z/6/788/6	ζῴων οἱ τράχηλοι. 
-Z/6/788/7	  κοιλίαι δ' οὐδὲν ὅμοιαι τοῖϲ πτηνοῖϲ τε καὶ πεζοῖϲ ζῴοιϲ εἰϲί. 
-Z/6/788/8	καὶ γὰρ παχεῖαι καὶ ϲκληραὶ καὶ διὰ τοῦτο δύϲπεπτοι καὶ πολύτρο-
-Z/6/788/9	φοι πεφθεῖϲαι τοῖϲ πτηνοῖϲ εἰϲι. κάλλιϲται δὲ τῶν ἀλεκτορίδων καὶ 
-Z/6/788/10	χηνῶν, καίτοι τἄλλα τοῦ χηνὸϲ μόρια ϲκληρά τ' ἐϲτὶ καὶ δύϲπεπτα 
[0057]  [038]  []  []

-Z/6/788/11	καὶ περιττωματικὰ πλὴν τῶν πτερῶν. ἐν δὲ τοῖϲ μεγάλοιϲ ϲτρουθοῖϲ, 
-Z/6/788/12	ἃϲ νῦν ὀνομάζουϲι ϲτρουθοκαμήλουϲ, πάντα τὰ μέρη ϲκληρὰ καὶ δύϲ-
-Z/6/788/13	πεπτα καὶ περιττωματικά. 
-Z/6/788/14	  τῶν δ' ὤτων ὁ μὲν χόνδροϲ ἄτροφόν τ' ἐϲτὶ καὶ ἄπεπτον ϲῶμα, 
-Z/6/788/15	τὸ δ' ἔξωθεν δέρμα λεπτὸν καὶ ξηρὸν ὀλιγότροφόν τε καὶ δύϲπεπτον. 
-Z/6/788/16	  ὀφθαλμοὺϲ δ' ὀλίγοι μὲν ἐϲθίουϲι, ϲύγκεινται δ' ἐξ ἀνομοίων οὐϲιῶν. 
-Z/6/789/1	ἑτέραϲ μὲν γὰρ φύϲεώϲ εἰϲιν οἱ | χιτῶνεϲ αὐτῶν, ἑτέραϲ δὲ οἱ μύεϲ, 
-Z/6/789/2	ἄλληϲ δὲ τὸ κρυϲταλλοειδὲϲ καὶ τὸ ὑαλοειδέϲ. 
-Z/6/789/3	  ἐξ αὐτῶν δὲ οἱ μύεϲ εὐπεπτότατοι μόνοι τῶν γε ἐπιτήδειον εἰϲ 
-Z/6/789/4	εὐχυμίαν τὴν φύϲιν ἐχόντων ζῴων, οἷοίπέρ εἰϲιν οἱ ϲύμμετροι κατὰ 
-Z/6/789/5	τὴν ἡλικίαν ὕεϲ. εἶεν δ' ἂν οὗτοι τοῖϲ μὲν ἀκμάζουϲιν ἀνθρώποιϲ καὶ 
-Z/6/789/6	γυμναζομένοιϲ οἱ τέλειοι, τοῖϲ δὲ παρακμάζουϲιν οἱ ἔτ' αὐξανόμενοι. 
-Z/6/789/7	τῶν δὲ πάνυ ϲμικρῶν χοίρων ἡ ϲὰρξ περιττωματική. μοχθηρὰ δὲ ὑπὸ 
-Z/6/789/8	ϲκληρότητόϲ τε καὶ ξηρότητοϲ ἡ τῶν γεγηρακότων. 
-Z/6/789/9	  ἀρίϲτηϲ δὲ τῆϲ τῶν ὑῶν ἐδωδῆϲ οὔϲηϲ ἐν τοῖϲ πεζοῖϲ ζῴοιϲ ἐφε-
-Z/6/789/10	ξῆϲ ἐϲτιν ἡ τῶν ἐρίφων καὶ μετὰ ταύτην ἡ τῶν μόϲχων. 
-Z/6/789/11	  ἡ δὲ τῶν ἀρνῶν ϲὰρξ ὑγρὰ καὶ γλίϲχροϲ καὶ βλεννώδηϲ ἐϲτί. τῶν  
-Z/6/789/12	δ' ἄλλων πεζῶν ζῴων τῆϲ ἐδωδῆϲ ἀπέχεϲθαι κελεύω τὸν εὐχυμίαϲ 
-Z/6/789/13	προνοούμενον. ἡ δὲ κατ' εἶδοϲ αὐτῶν διαφορὰ κατὰ τὸ τρίτον εἴρηται 
-Z/6/789/14	Περὶ τῶν ἐν ταῖϲ τροφαῖϲ δυνάμεων. 
-Z/6/789/15	  Ἔν γε μὴν τοῖϲ Δημητρίοιϲ ϲπέρμαϲιν ἄριϲτον εἰϲ εὐχυμίαν 
-Z/6/789/16	ἔδεϲμα καλῶϲ ἡψημένη πτιϲάνη. ϲυνενδείκυται δ' ὁ λόγοϲ οὗτοϲ ἀρί-
-Z/6/789/17	ϲτην εἶναι χρῆναι τὴν κριθήν· οὐ γὰρ ἕψεται καλῶϲ ἡ πτιϲάνη μὴ 
-Z/6/790/1	τοιαύτηϲ οὔ|ϲηϲ αὐτῆϲ διὰ τὸ μήτε πλεῖϲτον ἐξοιδίϲκεϲθαι διαβρεχο-
-Z/6/790/2	μένη μήτε χυλοῦϲθαι τηκομένη. ἀλλὰ περὶ μὲν πτιϲάνηϲ ἔν τε τῷ 
-Z/6/790/3	Περὶ τῶν ἐν ταῖϲ τροφαῖϲ δυνάμεων καὶ τοῖϲ τῆϲ Θεραπευτικῆϲ μεθό-
-Z/6/790/4	δου καὶ τοῖϲ εἰϲ τὸ Περὶ διαίτηϲ ὀξέων Ἱπποκράτουϲ ὑπομνήμαϲιν 
-Z/6/790/5	ἐπὶ πλέον εἴρηται. νυνὶ δ' ἀρκεῖ δεδηλῶϲθαι τὸ κεφάλαιον, οὗ χρῄζο-
-Z/6/790/6	μεν εἰϲ τὸν ἐνεϲτῶτα λόγον, ὡϲ ἀμεμπτότατον εἴη πάντων ἐδεϲμάτων 
-Z/6/790/7	εἰϲ εὐχυμίαν τε καὶ φυλακὴν ὑγιείαϲ ἡ πτιϲάνη καλῶϲ ἐϲκευαϲμένη, 
-Z/6/790/8	τρέφει γε μὴν ἧττον ἄρτου καλλίϲτου, περὶ οὗ καὶ αὐτοῦ λέλεκται 
-Z/6/790/9	κατὰ τὸ πρῶτον γράμμα Περὶ τῶν ἐν ταῖϲ τροφαῖϲ δυνάμεων. 
-Z/6/790/10	  τὰ δ' ἄλφιτα οὐ τὴν αὐτὴν ἀρετὴν ἔχει τῇ πτιϲάνῃ πρὸϲ εὐχυ-
-Z/6/790/11	μίαν ἢ ὑγιείαϲ φυλακήν, ἀλλ' οὐδὲ μᾶζα. πέφρυκται γὰρ ἐν τοῖϲ ἀλ-
-Z/6/790/12	φίτοιϲ ἡ κριθὴ καὶ διὰ τοῦτο ξηραίνει τῆϲ πτιϲάνηϲ ὑγραινούϲηϲ. ἐϲτὶ 
-Z/6/790/13	δὲ καὶ γλίϲχροϲ ὁ χυλὸϲ αὐτῆϲ ὥϲπερ καὶ τῆϲ τήλεωϲ οὐκ ἔχων τὸ 
-Z/6/790/14	ἐμφρακτικόν. 
-Z/6/790/15	  τῆλιϲ μὲν οὖν οὐκ εὔχυμοϲ, ἐὰν πλεονάζῃ τιϲ ἐν αὐτῇ, πτιϲάνην 
-Z/6/790/16	δὲ κἂν καθ' ἑκάϲτην ἡμέραν εἰϲ κόρον ἐϲθίῃϲ, οὐδὲν εἰϲ εὐχυμίαν βλαβήϲῃ.  
-Z/6/790/17	  καὶ περὶ κυάμου δ' ἂν ἔλεγον ταὐτόν, εἰ μὴ φυϲώδηϲ ἦν· οὔτε 
-Z/6/790/18	γὰρ κακόχυμοϲ οὔτ' ἐμφρακτικόϲ, ἅπερ ἐϲτὶ κεφάλαια τῶν ὑγιεινῶν 
-Z/6/790/19	ἐδεϲμάτων· ὑπάρχει δ' αὐτῷ ταῦτα διότι ῥυπτικὴν ἔχει ποιότητά τε 
-Z/6/790/20	καὶ δύναμιν ἐν ἑαυτῷ καθάπερ ἡ κριθή. 
-Z/6/790/21	  τῷ πιϲῷ δὲ τὸ μὲν ἄφυϲον ὑπάρχει, τὸ ῥυπτικὸν δ' οὐκ ἴϲον 
-Z/6/790/22	τῷ κυάμῳ. 
-Z/6/791/1	  περὶ δὲ φακῆϲ, ὅτι κακόχυμόϲ ἐϲτι καὶ | μελαγχολική, ϲχεδὸν οὐδεὶϲ 
-Z/6/791/2	ἀγνοεῖ. ὡϲ φαρμάκῳ δ' αὐτῇ χρώμεθα πολλάκιϲ ἐπὶ πολλῶν παθη-
-Z/6/791/3	μάτων, ἀλλ' οὐ νῦν ἐκείνων ὁ καιρόϲ. 
-Z/6/791/4	  ὦχροι δὲ καὶ δόλιχοι τῶν μὲν εἰρημένων χείρουϲ, ἀμείνουϲ δὲ 
-Z/6/791/5	λαθύρων. 
-Z/6/791/6	  ὄλυραν δὲ μετὰ τὴν κριθὴν τίθει καὶ μετ' ἐκείνην τίφην. 
-Z/6/791/7	  ἔλυμοϲ δέ ϲοι φευκτέοϲ ἀεί· καλοῦϲι δ' αὐτὸν ἔνιοι μελίνην τῶν 
-Z/6/791/8	παλαιῶν. 
-Z/6/791/9	  ὁ δὲ κέγχροϲ ὁμογενὴϲ μέν ἐϲτι τῷδε τῷ ϲπέρματι, μοχθηρὸϲ 
-Z/6/791/10	δ' ἧττον. 
-Z/6/791/11	  ὅ γε μὴν ἐρέβινθοϲ, εἰ καὶ τρόφιμοϲ, ἀλλ' οὐκ εὔχυμοϲ, φυϲώδηϲ 
-Z/6/791/12	δ' οὐδὲν ἧττόν ἐϲτι κυάμου, παροξύνει δὲ καὶ πρὸϲ ϲυνουϲίαν ἅμα τῷ 
-Z/6/791/13	καὶ τὸ ϲπέρμα πλέον γεννᾶν. 
-Z/6/791/14	  ὁ δὲ θέρμοϲ ἱκανῶϲ παχύχυμοϲ· εὔδηλον δ', ὅτι καὶ τρόφιμοϲ, 
-Z/6/791/15	εἴπερ παχύχυμοϲ, οὐ μὴν κακόχυμοϲ. 
-Z/6/791/16	  τῶν δ' ἄλλων ὀϲπρίων οὐδὲ μεμνῆϲθαι καλὸν εἰϲ εὐχυμίαϲ λόγον, 
-Z/6/791/17	ὧν γε οὐδὲ ἐϲθίουϲιν οἱ ἄνθρωποι πρὶν ὑπὸ λιμοῦ βιαϲθῆναι. περὶ 
-Z/6/791/18	μὲν οὖν ὀϲπρίων αὐτάρκωϲ εἴρηται, περὶ δὲ καρπῶν ἐφεξῆϲ ἂν εἴη ῥητέον. 
-Z/6/791/19	  Εἰϲὶ δ' οἱ μὲν ἀπὸ δένδρων ὀλίγου δεῖν ἅπαντεϲ κακόχυμοι 
-Z/6/792/1	πλὴν τῶν καϲτανικῶν ὀνομαζομένων βα|λάνων. αὗται δὲ πεφθεῖϲαι 
-Z/6/792/2	καλῶϲ ἐν τῇ γαϲτρὶ τρόφιμοι μέν εἰϲι καὶ παχύχυμοι, κακόχυμοι δ' οὐδα-
-Z/6/792/3	μῶϲ. τῶν δ' ἄλλων οἱ μὲν ὡραῖοι καλούμενοι καρποὶ κακόχυμοι πάντεϲ  
-Z/6/792/4	εἰϲίν. ἐὰν δὲ καὶ διαφθαρῶϲιν ἐν τῇ γαϲτρί, φαρμάκου δηλητηρίου 
-Z/6/792/5	πληϲίον ἥκουϲιν ὥϲπερ καὶ τὰ μόρα καίτοι μετριώτερα τῶν Περϲικῶν 
-Z/6/792/6	ὀνομαζομένων ὄντα καὶ τῶν κοκκυμήλων ὅμωϲ τὴν διαφθορὰν οὐδὲν 
-Z/6/792/7	ἧττον ἐκείνων ἔχει μοχθηράν. 
-Z/6/792/8	  ἣν δ' ὀνομάζουϲιν ἰδίωϲ οἱ Ἕλληνεϲ ὀπώραν ἐν ϲύκοιϲ καὶ ϲτα-
-Z/6/792/9	φυλαῖϲ οὖϲαν, ἀμείνων μέν ἐϲτι τῶν εἰρημένων, οὐ ϲμικρὰν δ' ἔχει δια-
-Z/6/792/10	φορὰν 〈τῷ〉 ἢ πέπειρον ἀκριβῶϲ εἶναι τὸν καρπὸν ἢ μηδέπω τοιοῦτον. 
-Z/6/792/11	ἐγγὺϲ γὰρ τῶν ἀβλαβῶν ἐϲτι τελέωϲ τὰ πέπειρα ϲῦκα καὶ μετὰ ταῦτα 
-Z/6/792/12	ἡ πέπειροϲ ϲταφυλή. κρεμαϲθεῖϲα δὲ καὶ ἥδε τὸ φυϲῶδεϲ ἀποτίθεται 
-Z/6/792/13	καὶ γίνεται τελέωϲ ἄμεμπτοϲ. 
-Z/6/792/14	  ἰϲχάδων δὲ πέρι δόξειεν ἄν τιϲ ἐναντία λέγων ἀληθεύειν, εἰ κακο-
-Z/6/792/15	χύμουϲ τε ἅμα καὶ εὐχύμουϲ αὐτὰϲ εἴποι νοϲῶδέϲ τέ τι καὶ ὑγιεινὸν 
-Z/6/792/16	ἐχούϲαϲ. ἐὰν μὲν γὰρ αὗται διεξέρχωνται τὰ κατὰ γαϲτέρα, καὶ ἡ ἀπ' 
-Z/6/792/17	αὐτῶν ἀναδοθεῖϲα τροφὴ διά τε τοῦ ἥπατοϲ καὶ τῶν νεφρῶν, ὑγιειναί 
-Z/6/793/1	τέ εἰϲι καὶ εὔχυμοι· βρα|δύνουϲαι δὲ κακοχυμότεραί πωϲ γίνονται καὶ 
-Z/6/793/2	φθειρῶν πολλῶν γεννητικαί. μετὰ δὲ καρύων ἐϲθιόμεναι κάλλιϲτόν 
-Z/6/793/3	εἰϲιν ἔδεϲμα καθάπερ γε καὶ μετὰ ἀμυγδάλων, ἀλλὰ μετὰ τούτων μὲν 
-Z/6/793/4	ὡϲ ἐκφρακτικῶν καὶ ῥυπτικῶν, οὐ μὴν εὐχύμων γε τοῖϲ καρύοιϲ ὡϲ-
-Z/6/793/5	αύτωϲ οὐδὲ τροφίμων, ἅμα δὲ τοῖϲ καρύοιϲ βελτίουϲ εἰϲ ἅπαντα. καί 
-Z/6/793/6	τινεϲ τῶν ϲυγγραψάντων ϲυνθέϲειϲ φαρμάκων θαναϲίμων ἀλεξητήριον 
-Z/6/793/7	αὐτῶν ἁπάντων εἶναί φαϲι προϲλαμβανομέναϲ ἰϲχάδαϲ ἅμα καρύοιϲ 
-Z/6/793/8	τε καὶ πηγάνῳ. 
-Z/6/793/9	  τὰ δ' ἄλλα τῶν ἀκροδρύων εἴδη κακόχυμά ἐϲτι, καὶ μάλιϲθ' ὅϲα 
-Z/6/793/10	τῶν ἀγρίων φυτῶν τε καὶ θάμνων εἰϲὶ καρποί, περὶ ὧν ἐπὶ πλέον 
-Z/6/793/11	εἴρηται κατὰ τὸ δεύτερον γράμμα Τῶν ἐν ταῖϲ τροφαῖϲ δυνάμεων.  
-Z/6/793/12	  μήλων δὲ καὶ ῥοῶν ἀπίων τε καὶ μεϲπίλων οὐχ ὡϲ τροφῆϲ ἀλλ' 
-Z/6/793/13	ὡϲ φαρμάκου χρῄζομεν εἰϲ τόνον ϲτομάχου τε καὶ γαϲτρόϲ. 
-Z/6/793/14	  καρποὶ δ' εἰϲὶ καὶ ϲικυοὶ καὶ πέπονεϲ καὶ μηλοπέπονεϲ, ἀλλ' οὐδὲν 
-Z/6/793/15	οὐδὲ τούτων εὔχυμον· εἰ δὲ μὴ ταχέωϲ ὑπέλθοι, διαφθείρεται κατὰ 
-Z/6/794/1	τὴν γαϲτέρα καὶ τὸν ἐκ τῆϲ διαφθορᾶϲ γινό|μενον χυμὸν ἐγγὺϲ τοῖϲ 
-Z/6/794/2	θαναϲίμοιϲ φαρμάκοιϲ ἐργάζεται. 
-Z/6/794/3	  κολοκύνθη δ' ἄμεμπτοϲ μόνη τῶν τοιούτων καρπῶν, ἀλλὰ καὶ 
-Z/6/794/4	αὕτη διαφθαρεῖϲα κατὰ τὴν γαϲτέρα κακόχυμοϲ ἱκανῶϲ γίνεται, καθά-
-Z/6/794/5	περ καὶ τὰ ϲυκάμινα. καὶ γὰρ καὶ ταῦτα πρὶν διαφθαρῆναι φθάϲαντα 
-Z/6/794/6	ταχέωϲ ὑπελθεῖν οὐδὲν ἐργάζεται φαῦλον, εἴ γε μή τιϲ ἐν αὐτοῖϲ 
-Z/6/794/7	πλεονάζοι· κοινὸν γὰρ τοῦτο περὶ πάντων ὡραίων ἐπίϲταϲθαί ϲε χρὴ 
-Z/6/794/8	καὶ μεμνῆϲθαι. 
